"","Tg","Tg_Detailed","Tg_Detailed_WT","FSC","SSC","Fluorescence","DC1","DC2","DC3","Size_Factor","Pseudotime","State","Type","Color","Component1","Component2","PT1","PT2","Cluster1","Cluster2","Cluster3","Cluster4","Cluster5","Total_mRNAs"
"gata1_E5","DIM_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",3422,163,157,0.0232609924592203,-0.128726353223855,0.307665635267418,1,18.2141337120167,"3","HSPC","#009E73",2.88474493569042,0.435503688867319,2.68204048396495,0.360046913702862,FALSE,FALSE,TRUE,FALSE,FALSE,738914.169926165
"gata1_E7","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",11319,345,2488,0.035593468150291,-0.158719824516495,0.406958629385508,1,19.6212889238245,"4","Erythrocytes","#0404B4",4.08304559368265,0.994398722657498,3.47373545804861,0.531799998437363,FALSE,FALSE,FALSE,TRUE,FALSE,734326.02078124
"gata1_E8","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",8389,1186,2604,0.0450051834150308,-0.165045006534625,0.437676749142457,1,19.736133973966,"4","Erythrocytes","#0404B4",4.19667471607121,1.0281555490235,3.46577982904461,0.525487852225745,FALSE,FALSE,FALSE,TRUE,FALSE,876791.894775271
"gata1_E9","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",8719,1333,3860,0.034731469517818,-0.159146385555783,0.405469285241956,1,19.6120507344294,"4","Erythrocytes","#0404B4",4.11097385026919,0.929343196347896,3.54517181882051,0.58790657454688,FALSE,FALSE,FALSE,TRUE,FALSE,610403.942315325
"gata1_E10","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",7461,265,4900,0.0372405709673966,-0.173809334850134,0.454553399584167,1,19.9173472107412,"4","Erythrocytes","#0404B4",4.4183589236151,1.06106480627363,3.97701575499086,0.890293162630532,FALSE,FALSE,FALSE,TRUE,FALSE,685104.360762185
"gata1_E11","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",6657,557,3909,0.0352501561317153,-0.167976943615758,0.429295304215452,1,19.9173435364278,"4","Erythrocytes","#0404B4",4.36984088125151,1.09230325187332,3.57687892850528,0.612411349667516,FALSE,FALSE,FALSE,TRUE,FALSE,722824.658390714
"gata1_F2","DIM_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",26099,325,1005,0.0578370591808206,-0.0354914664425658,0.198909844799549,1,18.9455106170742,"4","Erythrocytes","#0404B4",3.5248628991035,0.607598821284583,3.21287589790671,0.356681600103932,FALSE,FALSE,FALSE,TRUE,FALSE,1057263.31392915
"gata1_F3","DIM_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",19868,390,219,-0.0873135609565139,0.400001763663625,0.018066367106753,1,5.80498582716614,"1","Monocytes","#FF0000",-5.86565303537647,-6.62629081924517,-6.46954473554675,-7.27156846158759,TRUE,FALSE,FALSE,FALSE,FALSE,956346.435579151
"gata1_F7","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",8217,1206,3552,0.0243759156564261,-0.162232170918267,0.429650086547906,1,17.9252118936919,"3","HSPC","#009E73",2.59753721293135,0.355345288555959,2.38560894526607,0.341532914162196,FALSE,FALSE,TRUE,FALSE,FALSE,612253.492035902
"gata1_F8","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",15491,743,4367,0.0223802529376047,-0.155040642420022,0.401990932656428,1,19.5696139251675,"5","Thrombocytes","#CC79A7",4.10042808035378,-0.102867284440977,4.00061460020237,-0.120568068000082,FALSE,FALSE,FALSE,FALSE,TRUE,690706.543792435
"gata1_F9","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",13415,552,4003,0.00728289107460778,-0.150623910127219,0.360436233750752,1,19.6889044285596,"4","Erythrocytes","#0404B4",4.16826223882355,0.982869037846553,3.56895383009432,0.606313204945561,FALSE,FALSE,FALSE,TRUE,FALSE,654316.881860187
"gata1_F10","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",17131,358,4020,0.0139117281649343,-0.16169450616704,0.407257196188242,1,18.3083795268017,"3","HSPC","#009E73",2.98116913666866,0.447415590444189,2.6626151869066,0.359105108061776,FALSE,FALSE,TRUE,FALSE,FALSE,639312.684841091
"gata1_F11","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",31955,126,3036,0.0403734116008841,-0.185856012900643,0.534129803541132,1,19.7856361032055,"4","Erythrocytes","#0404B4",4.21982278138306,1.09177228363163,3.65647845607417,0.671970608562583,FALSE,FALSE,FALSE,TRUE,FALSE,1070800.39289998
"gata1_F12","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",14983,390,3284,0.0158959137083421,-0.145597376599348,0.373478030489895,1,19.7504369588116,"5","Thrombocytes","#CC79A7",4.24465702891766,-0.217342758441237,3.91127915288607,-0.069259034385764,FALSE,FALSE,FALSE,FALSE,TRUE,661629.488225659
"gata1_G1","DIM_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",8210,221,30,0.0103384720800121,-0.0732156944284437,0.177685709563341,1,16.5464557458972,"3","HSPC","#009E73",1.23043638301244,0.17224417978721,0.319499128710819,0.157773600542125,FALSE,FALSE,TRUE,FALSE,FALSE,749465.418205879
"gata1_G3","DIM_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",29781,148,24,0.0485528491155381,-0.0121973944556776,0.106789333704797,1,17.9733441447489,"3","HSPC","#009E73",2.64332637972743,0.403020849737693,2.00058043347104,0.311055690238998,FALSE,FALSE,TRUE,FALSE,FALSE,969507.047610664
"gata1_G4","DIM_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",37981,182,22,0.0539272568262706,-0.0213820915870592,0.128376565339147,1,17.9402826426709,"3","HSPC","#009E73",2.61153029943543,0.375585650340607,1.87690135762595,0.300204477825151,FALSE,FALSE,TRUE,FALSE,FALSE,1016442.00898494
"gata1_G5","DIM_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",46433,982,39,-0.208251316032544,-0.0334373956762965,-0.109894389443706,1,23.4021864069582,"2","Neutrophils","#E69F00",-7.61166214945594,7.4280518178195,-7.02047478769794,7.33065162088564,FALSE,TRUE,FALSE,FALSE,FALSE,943245.719961432
"gata1_G7","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",13295,1419,4544,0.008629731424741,-0.149866557613378,0.361583447704379,1,18.2086582070639,"3","HSPC","#009E73",2.88000973329794,0.397990965274903,2.22454387061877,0.329191253026699,FALSE,FALSE,TRUE,FALSE,FALSE,684339.687635447
"gata1_G8","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",5212,453,3244,0.0107186413919039,-0.158245222427593,0.369240279941848,1,19.2181258727246,"4","Erythrocytes","#0404B4",3.73602770232647,0.784625371199793,3.34623279777759,0.430452259587519,FALSE,FALSE,FALSE,TRUE,FALSE,618148.705897051
"gata1_G9","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",19391,300,3254,0.0472588874760319,-0.189873205590643,0.538219835392127,1,19.8773640210514,"4","Erythrocytes","#0404B4",4.30552104359585,1.12954406808339,3.64849471349558,0.666137556513559,FALSE,FALSE,FALSE,TRUE,FALSE,1102146.68357536
"gata1_G10","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",12394,1320,3779,-0.00430830798864271,-0.147439473028174,0.331214155202345,1,18.2705046487764,"3","HSPC","#009E73",2.94221001834985,0.407384600047224,2.60412430135412,0.356076327834934,FALSE,FALSE,TRUE,FALSE,FALSE,642273.729839497
"gata1_G11","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",8370,434,3186,0.0183599987365162,-0.149127040841632,0.397712109961666,1,19.9669347210381,"5","Thrombocytes","#CC79A7",4.41511849319371,-0.354638167313196,3.94466709549913,-0.0887460984896161,FALSE,FALSE,FALSE,FALSE,TRUE,638261.519042901
"gata1_G12","HIGH_gata1","Tg(gata1:eGFP)","Tg(gata1:eGFP)",7845,741,4600,0.0247548579011583,-0.162560076698214,0.431044014525585,1,19.9173398621143,"4","Erythrocytes","#0404B4",4.42636732384819,1.09198746955448,4.00871037508331,0.910750517821482,FALSE,FALSE,FALSE,TRUE,FALSE,628562.464784173
"lysc_A6","DIM_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",10711,663,5,0.0320296988712268,-0.145800762499066,0.368631272941126,1,19.2106643295668,"4","Erythrocytes","#0404B4",3.72010270535271,0.794467817557294,3.35420379660476,0.436789691650239,FALSE,FALSE,FALSE,TRUE,FALSE,488816.957105756
"lysc_A8","DIM_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",61896,656,6,0.048387617513368,-0.0450372036938655,0.191485710777497,1,18.2037065157322,"3","HSPC","#009E73",2.87525501209454,0.388299746045827,2.18418105364324,0.325966123859269,FALSE,FALSE,TRUE,FALSE,FALSE,1034220.82809089
"lysc_D7","DIM_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",41249,1010,3,-0.0521368113038685,0.387784018907816,0.0364803485165389,1,0,"1","Monocytes","#FF0000",-9.56673239062791,-12.2269978708474,-8.77014400718061,-10.7707476002821,TRUE,FALSE,FALSE,FALSE,FALSE,883362.61884801
"lysc_E1","DIM_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",47583,904,582,-0.22364735867175,-0.175466577181585,-0.0879014758089283,1,18.2193190384486,"2","Neutrophils","#E69F00",-3.47371900823919,4.05681046653973,-2.51214163659059,1.85822594864911,FALSE,TRUE,FALSE,FALSE,FALSE,961863.23903087
"lysc_E3","DIM_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",42457,605,534,-0.121963757750396,-0.137613154515249,0.0224739608317413,1,16.7602084494821,"2","Neutrophils","#E69F00",-2.80915171262277,2.74137119152321,-2.12592624701115,0.928281295305876,FALSE,TRUE,FALSE,FALSE,FALSE,730521.184549402
"lysc_E4","DIM_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",52929,1706,832,-0.266704736265882,-0.186620630955591,-0.136564662503517,1,20.7807090102953,"2","Neutrophils","#E69F00",-5.10625283316388,6.07423471518695,-2.99043224975622,2.83669549473692,FALSE,TRUE,FALSE,FALSE,FALSE,965667.389275305
"lysc_E5","DIM_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",60092,1924,627,-0.277739213467025,-0.171872452461783,-0.166593001687376,1,22.0934925738334,"2","Neutrophils","#E69F00",-6.16188098716773,6.88065854927037,-4.98593976131987,5.76595669931741,FALSE,TRUE,FALSE,FALSE,FALSE,985139.659818906
"lysc_F1","HIGH_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",65535,2489,3125,-0.241027039067662,-0.149724625599549,-0.104435063650728,1,23.2961047826149,"2","Neutrophils","#E69F00",-7.22516541446243,7.45362471092534,-6.23098434049647,6.81456696739357,FALSE,TRUE,FALSE,FALSE,FALSE,926382.965072009
"lysc_F2","HIGH_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",57828,1878,2549,-0.277590258982092,-0.175802866640581,-0.153934313286216,1,19.4775693265378,"2","Neutrophils","#E69F00",-4.2907131552691,5.03215174729222,-2.7450110061437,2.35566942000723,FALSE,TRUE,FALSE,FALSE,FALSE,999990.731458515
"lysc_F3","HIGH_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",58840,1759,2402,-0.271773591438233,-0.184279267548668,-0.146203007936394,1,18.8191720537569,"2","Neutrophils","#E69F00",-3.87214530696237,4.51969269521945,-2.63415671152113,2.125826015756,FALSE,TRUE,FALSE,FALSE,FALSE,1001315.23100814
"lysc_F4","HIGH_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",58118,2831,6860,-0.264176970104522,-0.126939617278269,-0.129999439877007,1,22.7693100099659,"2","Neutrophils","#E69F00",-6.82667180049925,7.09837913681887,-6.49258802771229,6.98912010394834,FALSE,TRUE,FALSE,FALSE,FALSE,936199.583697776
"lysc_F5","HIGH_lysC","Tg(lysc:DsRed2)","Tg(lysc:DsRed2)",61742,2232,2742,-0.224745719560121,-0.118336916834843,-0.0790077476153471,1,20.9361917986859,"2","Neutrophils","#E69F00",-5.42016838270246,5.95142004414291,-6.3782176431779,6.91397037793746,FALSE,TRUE,FALSE,FALSE,FALSE,862407.576935844
